post_id	thread_id	comment_text	label	prev_post_id	prev_post_label	prev_post_text	prev_sim	distance_score	thread_sim	RuncountNeg	RuncountPos	DistanceLbl0	DistanceLbl1	RelRuncount
post_7895114	post_12358	"Good morning everyone. I am a student currently enrolled in a rare diseases course and wondered if anyone here would be willing to talk to me about your personal experience with Aquagenic Urticaria: how you were diagnosed	 your symptoms	 and how you felt after receiving the diagnosis. I recently gave a presentation on this disease	 but I was curious to hear from those who have it since I know AU can vary from person to person. Thanks ahead of time and have a great day."	0	post_7894530	1.0	"I forgot to mention that with solution (1) (which is the safest solution because you don't have to know anything much to try it)	 you need a very pure omega-3.    Pharmaceutical grade.    Because otherwise there will be algae fats in the omega-3 and they will irritate your stomach at that high dose.    This is all spelled out in the book by Barry Sears (who also is the author of the Zone Diet books	 also based on biochemistry)."	0.22957965731620789	124	0.4527423679828644	111	12	2	111	9.67741935483871
post_7946310	post_12358	"I take fexofenadine hydrochloride (180mg) and it reduces the big hives to small dots that are much less noticeable (good for when out in public to spare embarrassment).I have had this condition for 4 years	 and I believe it was triggered by the contraceptive pill (which I continue to take; I'd rather have hives than a baby).It doesn't have to ruin your life if you don't let it	 I live normally and just take it as it comes (although I unseratand many endure much harsher symptoms than I). Keep your head up.To the student who posted above me	 I would be happy to answer any questions you may have	 let me know how I can contact you.And to anyone recently diagnosed	 welcome to the family."	0	post_7895114	0.0	"Good morning everyone. I am a student currently enrolled in a rare diseases course and wondered if anyone here would be willing to talk to me about your personal experience with Aquagenic Urticaria: how you were diagnosed	 your symptoms	 and how you felt after receiving the diagnosis. I recently gave a presentation on this disease	 but I was curious to hear from those who have it since I know AU can vary from person to person. Thanks ahead of time and have a great day."	0.5050052404403687	125	0.5742828845977783	112	12	0	112	9.6
post_7949871	post_12358	"AT LAST!!! I developed 'eczema' and asthma when I was around 11 years old with the onset of puberty. I have always thought there was more to my so called eczema than what the doctors said. I have gone through years of varying symptoms and have just learnt to live with it. As above	 showers	 swimming and worst of all exercise brings on symptoms. I also believe I am allergic to dust and mould. While pregnant with my second child the above all went into overdrive and I did not sleep for many months as just lying in bed formed so much heat that the itch would keep me awake and tossing and turning all night. Although there is no cure it is so nice to possibly know that I have a disease with an actual name and not just thrown into the category of eczema."	0	post_7946310	0.0	"I take fexofenadine hydrochloride (180mg) and it reduces the big hives to small dots that are much less noticeable (good for when out in public to spare embarrassment).I have had this condition for 4 years	 and I believe it was triggered by the contraceptive pill (which I continue to take; I'd rather have hives than a baby).It doesn't have to ruin your life if you don't let it	 I live normally and just take it as it comes (although I unseratand many endure much harsher symptoms than I). Keep your head up.To the student who posted above me	 I would be happy to answer any questions you may have	 let me know how I can contact you.And to anyone recently diagnosed	 welcome to the family."	0.43885311484336853	126	0.6173369884490967	113	12	0	113	9.523809523809524
post_7951670	post_12358	"I'm a 20-year-old female from Belgium and I've had aquagenic urticaria since I was 12. It just appeared out of the blue one day. It started on my back (the upper part)	 then slowly spread (day by day) to other parts as well. Now everything is ""affected"" after contact with water	 except for my feet	 legs and hands. I used to shower daily at that time - for the last two years I've been trying to shower only 3 to 4 times a week	 only for a few minutes (except when I have to wash my hair).I get these itchy(!) hives when I take a bath	 when I shower	 when I go swimming in a swimming pool or in the ocean	 when I shower	 etc. Even my own sweat triggers a reaction. Whether the water is cold or hot makes no difference. They usually appear after about 5 to 10 minutes	 and it takes about one or two hours for them to disappear again.I went to the dermatologist and she gave me an ointment with cortisone which I had to use on the hives when they would appear. The ointment made the hives disappear faster	 but it did not prevent them. The dermatologist then submitted me to some allergy tests but nothing came out (except for an allergy to cobalt and nickel). So she concluded that it must be aquagenic urticaria	 and told me that nothing could be done about it. She mentioned that it was possible to take other	 more advanced	 tests	 but that these were very expensive and that they rarely produced results.She gave me a prescription for antihistaminica (Zyrtec / Ceterizine)	 which prevents the hives when taken daily. This works for me	 but I only use it when I go swimming in public or something like that - I don't like taking too much pills	 and certainly not if I feel tired after taking them.As for my skin in general: it's always rather dry and sensitive. Some moisturizing creams even give me allergic reactions (other than the aquagenic urticaria). But whether my skin is hydrated by a moisturizing cream or not	 doesn't matter: the hives always appear.I also seem to have some kind of allergic rhinitis	 which causes symptoms related to those of having a cold. I recently went to an allergy specialist	 had some ***** tests on my arms	 but I wasn't allergic to any of the allergenes I was tested for. Still	 the symptoms of allergic rhinitis remain...Recently	 I had to take a cure of 10 capsules of Diflucan	 one capsule a week	 because of recurrent vaginal yeast infections. (The active ingredient of Diflucan is ""fluconazole"".) This had an impact on my aquagenic urticaria. After one capsule the number of hives severely diminished	 and after the second capsule	 they were completely GONE. No hives	 no itching	 nothing. This lasted for about 10 weeks	 but as soon as I stopped taking the Diflucan	 the hives gradually came back. A few weeks later	 the doctor prescribed me a second cure of Diflucan	 and the same thing happened: after the second capsule	 my symptoms of aquagenic urticaria completely disappeared. I went to see an allergy/immunology specialist	 but he simply said that he didn't know where that reaction came from - and refused to think deeper about it.(If there is anyone who has similar problems	 or has a similar reaction to Diflucan	 please let me know.)Hope this was detailed enough :)"	0	post_7949871	0.0	"AT LAST!!! I developed 'eczema' and asthma when I was around 11 years old with the onset of puberty. I have always thought there was more to my so called eczema than what the doctors said. I have gone through years of varying symptoms and have just learnt to live with it. As above	 showers	 swimming and worst of all exercise brings on symptoms. I also believe I am allergic to dust and mould. While pregnant with my second child the above all went into overdrive and I did not sleep for many months as just lying in bed formed so much heat that the itch would keep me awake and tossing and turning all night. Although there is no cure it is so nice to possibly know that I have a disease with an actual name and not just thrown into the category of eczema."	0.588951051235199	127	0.8288518786430359	114	12	0	114	9.448818897637794
post_7952274	post_12358	"I have always had an allergic reaction to water	 whether its from showering	 swimming pools	 lakes	 ocean water	 rain or sweat. I get red splotchy itches mostly on my stomach	 chest	 and neck. but it is not sever and usually goes away fairly quickly once i dry off. I am 31 years old and have been this way as long as I can remember. I have never really researched this or the cause. I just tell people I'm allergic to water. I guess that my situation is not as severe as others I have recently read about	 but maybe its a milder form of the disease?"	0	post_7951670	0.0	"I'm a 20-year-old female from Belgium and I've had aquagenic urticaria since I was 12. It just appeared out of the blue one day. It started on my back (the upper part)	 then slowly spread (day by day) to other parts as well. Now everything is ""affected"" after contact with water	 except for my feet	 legs and hands. I used to shower daily at that time - for the last two years I've been trying to shower only 3 to 4 times a week	 only for a few minutes (except when I have to wash my hair).I get these itchy(!) hives when I take a bath	 when I shower	 when I go swimming in a swimming pool or in the ocean	 when I shower	 etc. Even my own sweat triggers a reaction. Whether the water is cold or hot makes no difference. They usually appear after about 5 to 10 minutes	 and it takes about one or two hours for them to disappear again.I went to the dermatologist and she gave me an ointment with cortisone which I had to use on the hives when they would appear. The ointment made the hives disappear faster	 but it did not prevent them. The dermatologist then submitted me to some allergy tests but nothing came out (except for an allergy to cobalt and nickel). So she concluded that it must be aquagenic urticaria	 and told me that nothing could be done about it. She mentioned that it was possible to take other	 more advanced	 tests	 but that these were very expensive and that they rarely produced results.She gave me a prescription for antihistaminica (Zyrtec / Ceterizine)	 which prevents the hives when taken daily. This works for me	 but I only use it when I go swimming in public or something like that - I don't like taking too much pills	 and certainly not if I feel tired after taking them.As for my skin in general: it's always rather dry and sensitive. Some moisturizing creams even give me allergic reactions (other than the aquagenic urticaria). But whether my skin is hydrated by a moisturizing cream or not	 doesn't matter: the hives always appear.I also seem to have some kind of allergic rhinitis	 which causes symptoms related to those of having a cold. I recently went to an allergy specialist	 had some ***** tests on my arms	 but I wasn't allergic to any of the allergenes I was tested for. Still	 the symptoms of allergic rhinitis remain...Recently	 I had to take a cure of 10 capsules of Diflucan	 one capsule a week	 because of recurrent vaginal yeast infections. (The active ingredient of Diflucan is ""fluconazole"".) This had an impact on my aquagenic urticaria. After one capsule the number of hives severely diminished	 and after the second capsule	 they were completely GONE. No hives	 no itching	 nothing. This lasted for about 10 weeks	 but as soon as I stopped taking the Diflucan	 the hives gradually came back. A few weeks later	 the doctor prescribed me a second cure of Diflucan	 and the same thing happened: after the second capsule	 my symptoms of aquagenic urticaria completely disappeared. I went to see an allergy/immunology specialist	 but he simply said that he didn't know where that reaction came from - and refused to think deeper about it.(If there is anyone who has similar problems	 or has a similar reaction to Diflucan	 please let me know.)Hope this was detailed enough :)"	0.714489221572876	128	0.7184433341026306	115	12	0	115	9.375
post_7975512	post_12358	"I just found this!I had it for a while	 but now I just get mild hives/eczema to varying degrees.I am fairly pale	 so after a bath my red patches were very prominent.I don't think it is the additives in the water because I went from good water in the UK to even better mountain water in Greece and still got them.    I tried hot	 warm and cold water and still the same.    I even tried a 15 second bath at room temperature.    No difference.I really don't think there is a magic pill out there	 but I have really tried to identify what I am allergic to and avoid it.    I am getting better all the time.The Doctors seem to hate this approach.    ""Don't you want to go out with your mates for a pizza?"" asked my doctor when I told him I wanted to avoid all possible allergens.So there it is.    Avoid your allergens.    Mine was my cat.    I had to give him away.    I only eat non-preserved stuff.    Meat	 fruit	 veg	 proper bread	 milk etc.    In other words I avoid anything with man-made stuff in it.    The worst one for me is sulphur dioxide	 and that seems to be in everything from frozen chips (French fries) to fresh prawns.    Give me some long-life pate and I can show you firework display on my skin.I shouldn't go onto your Doctor about this too much though	 especially if you live in the UK or US because they rather you eat what you like and they just want to try to treat the symptoms.    Plus	 if everyone avoided sulfites that were allergic to them	 it would really damage our economies.Hope this helps."	1	post_7952274	0.0	"I have always had an allergic reaction to water	 whether its from showering	 swimming pools	 lakes	 ocean water	 rain or sweat. I get red splotchy itches mostly on my stomach	 chest	 and neck. but it is not sever and usually goes away fairly quickly once i dry off. I am 31 years old and have been this way as long as I can remember. I have never really researched this or the cause. I just tell people I'm allergic to water. I guess that my situation is not as severe as others I have recently read about	 but maybe its a milder form of the disease?"	0.5739206075668335	129	0.5922374725341797	115	13	0	115	10.077519379844961
post_7979683	post_12358	How many of you that have Aquagena Uticaria are also allergic to Sulfa based drugs?	0	post_7975512	1.0	"I just found this!I had it for a while	 but now I just get mild hives/eczema to varying degrees.I am fairly pale	 so after a bath my red patches were very prominent.I don't think it is the additives in the water because I went from good water in the UK to even better mountain water in Greece and still got them.    I tried hot	 warm and cold water and still the same.    I even tried a 15 second bath at room temperature.    No difference.I really don't think there is a magic pill out there	 but I have really tried to identify what I am allergic to and avoid it.    I am getting better all the time.The Doctors seem to hate this approach.    ""Don't you want to go out with your mates for a pizza?"" asked my doctor when I told him I wanted to avoid all possible allergens.So there it is.    Avoid your allergens.    Mine was my cat.    I had to give him away.    I only eat non-preserved stuff.    Meat	 fruit	 veg	 proper bread	 milk etc.    In other words I avoid anything with man-made stuff in it.    The worst one for me is sulphur dioxide	 and that seems to be in everything from frozen chips (French fries) to fresh prawns.    Give me some long-life pate and I can show you firework display on my skin.I shouldn't go onto your Doctor about this too much though	 especially if you live in the UK or US because they rather you eat what you like and they just want to try to treat the symptoms.    Plus	 if everyone avoided sulfites that were allergic to them	 it would really damage our economies.Hope this helps."	0.4380306601524353	130	0.3745254874229431	116	13	1	116	10.0
post_7980223	post_12358	"hi	 just come back from norwich hospital i have been diagnosed with Aquagenic urticaria i thought i was going mad	 but now i know whats wrong with me i can't cry	 sweat	 bath/shower	 go out in the rain	 swim	 paddle in the sea	 i also can not use any creams/lotions	 deodorant	 if i go in the rain i look like a red dalmatian dog	 can any one give me any advise? had this for about a year now	 i'm 11years old	 from kitkat and mum    xx"	0	post_7979683	0.0	How many of you that have Aquagena Uticaria are also allergic to Sulfa based drugs?	0.1984531432390213	131	0.48402610421180725	117	13	0	117	9.923664122137405
post_7985551	post_12358	hi i am from indiai have also aquagenic urticaria it pains very much please tell me is there any cure of this disease or something to get pain from this hives please tell me my email id is ***@****......	0	post_7980223	0.0	"hi	 just come back from norwich hospital i have been diagnosed with Aquagenic urticaria i thought i was going mad	 but now i know whats wrong with me i can't cry	 sweat	 bath/shower	 go out in the rain	 swim	 paddle in the sea	 i also can not use any creams/lotions	 deodorant	 if i go in the rain i look like a red dalmatian dog	 can any one give me any advise? had this for about a year now	 i'm 11years old	 from kitkat and mum    xx"	0.46081116795539856	132	0.5796400904655457	118	13	0	118	9.848484848484848
post_8011529	post_12358	I was born with aquagenic urcticara and I am 15. Anything that has water in it makes me break out in hives for several hours. I recently found out that I am also allergic to olive oil. I really don't know what to do about any of it besides deal with it and take medicine around the clock. It lessens the pain but doesn't stop it completely. I love swimming af being in the rain but my swimming suits and clothes stitck to my skin and makes it worse. I just deal with it and try to act like nothing is wrong when someone asks about it. I would really like someone to talk to about this but there is no one around me that quite understands what is happening to me everyday.~Crystal	0	post_7985551	0.0	hi i am from indiai have also aquagenic urticaria it pains very much please tell me is there any cure of this disease or something to get pain from this hives please tell me my email id is ***@****......	0.5615328550338745	133	0.6595757603645325	119	13	0	119	9.774436090225564
post_8036038	post_12358	"hi	im liplop im sitting here had a very quick bath	 look like a lobster	 stinging like hell	 my skin is soooooooo painful	 i'm 11 and I also love swimming (will i ever be able to swim again?) cant use any creams on my skin	i'm dreading the summer in case i sweat	 if you get caught out in the rain do you turn red and spotty? Only been diagnosed a couple of months ago	 had it well over a year now	 on friday i have been prescribed with fexfenadine and cetirizine together	 hope to see some improvements	 what tablets do you take? do they help and do you have any tips?liplop and mum x"	0	post_8011529	0.0	I was born with aquagenic urcticara and I am 15. Anything that has water in it makes me break out in hives for several hours. I recently found out that I am also allergic to olive oil. I really don't know what to do about any of it besides deal with it and take medicine around the clock. It lessens the pain but doesn't stop it completely. I love swimming af being in the rain but my swimming suits and clothes stitck to my skin and makes it worse. I just deal with it and try to act like nothing is wrong when someone asks about it. I would really like someone to talk to about this but there is no one around me that quite understands what is happening to me everyday.~Crystal	0.5233590006828308	134	0.5460696220397949	120	13	0	120	9.701492537313433
post_8181663	post_12358	"I was diagnosed with Aquagenic Urticaria in 2009	 although it has been an issue for as long as I can remember. I was diagnosed when I went to see a dermatologist for an unrelated case of pityriasis rosea. I asked him if the pityriasis rosea had anything to do with the hives I get when I take a shower or sweat he said no that is a completely different condition. He then asked me a few more questions and the informed me that I have aquagenic urticaria. This is something I have had since I was a child so I am very used to living with it. It is just a normal but very miserable part of who I am. I try to take quick showers and dry off as quickly as possible. I live on the gulf of mexico and I love the water. I also love to swim	 so I have to take an allergy medicine daily if I want to swim without to much misery. I stay indoors most of the day and try to find shade when I do have to be outside. The itching and burning are so intense that I often feel like I will go insane if I can't scratch it. My family doesn't understand how frustrating it is just to take a shower. I have a sister who can somewhat relate because she has the same symptoms and even the hives when her skin is exposed to cold air."	0	post_8036038	0.0	"hi	im liplop im sitting here had a very quick bath	 look like a lobster	 stinging like hell	 my skin is soooooooo painful	 i'm 11 and I also love swimming (will i ever be able to swim again?) cant use any creams on my skin	i'm dreading the summer in case i sweat	 if you get caught out in the rain do you turn red and spotty? Only been diagnosed a couple of months ago	 had it well over a year now	 on friday i have been prescribed with fexfenadine and cetirizine together	 hope to see some improvements	 what tablets do you take? do they help and do you have any tips?liplop and mum x"	0.5770043134689331	135	0.7902411222457886	121	13	0	121	9.62962962962963
post_8204342	post_12358	"I'm 20 and I've been braking out now for about 6 years. Doctors never really bothered to completely diagnose me for almost 5 years	 I was just put on antihistamines and each time I would complain they had stopped working they would just up my dose. I have always know what it was and it wasn't until the start of this year that my doctor sent me to the hospital.Although my experience to being diagnose was very nice as often doctors had never heard or it or just didn't understand and therefore some of them presumed I was over reacting and they where then ofter rude to me; in the end I had to take    pictures of what was happening and show them in order for something to be done.My most recent doctor really helped	 he explained all about the h1	h2 and h3 receptors and after he had gone through it I was able to google those terms and look it up a bit more in order for me to understand. I now take 360mg a day of fexofenadine hydrochloride for when my skin comes in to contact with water and also 300mg a day of Ranitidine as I was complaining of stomach problems and the doctor said this was to do with too much acid being built up in my stomach because of this allergy	 and so far so good as both these dose's have been working for me for almost 8 months now; longer then any other medication every has :).I know this is long but I hope this has helped	 please don't be afraid to write back :)!Katie :)"	0	post_8181663	0.0	"I was diagnosed with Aquagenic Urticaria in 2009	 although it has been an issue for as long as I can remember. I was diagnosed when I went to see a dermatologist for an unrelated case of pityriasis rosea. I asked him if the pityriasis rosea had anything to do with the hives I get when I take a shower or sweat he said no that is a completely different condition. He then asked me a few more questions and the informed me that I have aquagenic urticaria. This is something I have had since I was a child so I am very used to living with it. It is just a normal but very miserable part of who I am. I try to take quick showers and dry off as quickly as possible. I live on the gulf of mexico and I love the water. I also love to swim	 so I have to take an allergy medicine daily if I want to swim without to much misery. I stay indoors most of the day and try to find shade when I do have to be outside. The itching and burning are so intense that I often feel like I will go insane if I can't scratch it. My family doesn't understand how frustrating it is just to take a shower. I have a sister who can somewhat relate because she has the same symptoms and even the hives when her skin is exposed to cold air."	0.5889934301376343	136	0.597150981426239	122	13	0	122	9.558823529411764
post_8259762	post_12358	"HelloI too suffer from Aquagenic Urticaria.    I have never been fully diagnosed	 but my systems are that of the same.    After any exposure to water whether it is from a shower	 pool	 lake or bath it is all the same (well actually the hotter the water the worse it is!)	 10 mins after my legs and arms itch and prickly burn so bad I feel like I would rather rip off my skin for some relief and this feeling last just over an hour.    Some times there are very slight red bumps (hives) but most of the time there is no physical evidence.The worst part about this is that I LOVE to swim!! I am currently pregnant and even before I was pg	 I was over weight	 so swimming was and still is my favourite way of working out because it reduces the strain on my joints.Now because of this reaction to water	 I have been almost scared to even step foot in a pool (at least salt water is better than chlorinated).    A few weeks ago now I was up at our cottage	 relaxing on the dock	 and I totally forgot to put sunscreen on.    Oops	 but here_  s the thing! Yes I got a sun burn	 not bad enough that I was blistering	 one of those burns that last for about 2 days and turn to a tan_  À_. The following day I decided to tough it out and cool off in the lake as I was cooking.    I jumped in quickly and climbed out again	 bracing for the itch	 it didn_  t end up coming_  À_.. so I went back in and spent a little longer in_  À_.again no itch.    I was soooooooooooo excited to have discovered this!    I had a little bit of itching in locations that I didn_  t have a sun burn	 but it was nothing in compared to what it normally is like.    YEAH!!!Now I warn you	 the burn only lasts for a few days and for me the no itching only lasted for about 2-3 days after the burn faded away.    I_  m not saying go get a sunburn	 but it helped me_  À_..It is now the end of the summer and my burn is totally gone and I had an extreme episode this morning_  À_.. I would be heading to a tanning bed	 but being 8 months pregnant I can_  t do that.    I hope my discovery helps somebody have relief for"	1	post_8204342	0.0	"I'm 20 and I've been braking out now for about 6 years. Doctors never really bothered to completely diagnose me for almost 5 years	 I was just put on antihistamines and each time I would complain they had stopped working they would just up my dose. I have always know what it was and it wasn't until the start of this year that my doctor sent me to the hospital.Although my experience to being diagnose was very nice as often doctors had never heard or it or just didn't understand and therefore some of them presumed I was over reacting and they where then ofter rude to me; in the end I had to take    pictures of what was happening and show them in order for something to be done.My most recent doctor really helped	 he explained all about the h1	h2 and h3 receptors and after he had gone through it I was able to google those terms and look it up a bit more in order for me to understand. I now take 360mg a day of fexofenadine hydrochloride for when my skin comes in to contact with water and also 300mg a day of Ranitidine as I was complaining of stomach problems and the doctor said this was to do with too much acid being built up in my stomach because of this allergy	 and so far so good as both these dose's have been working for me for almost 8 months now; longer then any other medication every has :).I know this is long but I hope this has helped	 please don't be afraid to write back :)!Katie :)"	0.4838680624961853	137	0.6574806571006775	122	14	0	122	10.218978102189782
post_8296668	post_12358	"I have it also it is so embarrasing i take allergy medicine with lortadine in it and it seemed to work for a little while but it no longer helps me. Whenever i sweat	 go in any types of water	 or sitting at the beach makes me have the reaction.. The dermatologist also told me that aquagenic urticaria is rare and that there is no cure yet because it is so rare:( i get itchy small bumps (they dont burn) just itch on my back neck and torso area but no where else. I really am getting sick of this because its becoming a huge problem in my life. This all happened when i was 13 after i had an allergic reaction to penacillin. Immediately after i began getting these symptoms. :("	0	post_8259762	1.0	"HelloI too suffer from Aquagenic Urticaria.    I have never been fully diagnosed	 but my systems are that of the same.    After any exposure to water whether it is from a shower	 pool	 lake or bath it is all the same (well actually the hotter the water the worse it is!)	 10 mins after my legs and arms itch and prickly burn so bad I feel like I would rather rip off my skin for some relief and this feeling last just over an hour.    Some times there are very slight red bumps (hives) but most of the time there is no physical evidence.The worst part about this is that I LOVE to swim!! I am currently pregnant and even before I was pg	 I was over weight	 so swimming was and still is my favourite way of working out because it reduces the strain on my joints.Now because of this reaction to water	 I have been almost scared to even step foot in a pool (at least salt water is better than chlorinated).    A few weeks ago now I was up at our cottage	 relaxing on the dock	 and I totally forgot to put sunscreen on.    Oops	 but here_  s the thing! Yes I got a sun burn	 not bad enough that I was blistering	 one of those burns that last for about 2 days and turn to a tan_  À_. The following day I decided to tough it out and cool off in the lake as I was cooking.    I jumped in quickly and climbed out again	 bracing for the itch	 it didn_  t end up coming_  À_.. so I went back in and spent a little longer in_  À_.again no itch.    I was soooooooooooo excited to have discovered this!    I had a little bit of itching in locations that I didn_  t have a sun burn	 but it was nothing in compared to what it normally is like.    YEAH!!!Now I warn you	 the burn only lasts for a few days and for me the no itching only lasted for about 2-3 days after the burn faded away.    I_  m not saying go get a sunburn	 but it helped me_  À_..It is now the end of the summer and my burn is totally gone and I had an extreme episode this morning_  À_.. I would be heading to a tanning bed	 but being 8 months pregnant I can_  t do that.    I hope my discovery helps somebody have relief for"	0.6706397533416748	138	0.7031458616256714	123	14	1	123	10.144927536231885
post_8305454	post_12358	"I am 63 years old and have had aquagenic uticaria since I was 14.    I still have it today.     Everyone has my sympathy who has this condition. I use atarax just before showering or swimming (fortunately a mild dose of a 25 mg) is all I need to help with the itching.    I have used this since I was 19 years old and have had no side affects from it.    It may make you slightly sleepy.    (It does not stop the itching just helps reduce the time of it and the severity of it)I also find now that I am older that using as hot water as you can stand and then hitting with straight cold for a very very short time after down showering can reduce the itching.    I also use the new microfiber towels and only PAT do not rub dry and that helps reduce the itching.    this is a hereditary problem and as someone above said it is not a true allergery to water.     I was told over and over that it is a physical reaction that when water hits your body something comes to the surface of your skin and when water hits that that is what causes the hives.My mom took me to 5 doctors who all told her the same thing in the early 1960's.    that i had aquagenic uticaria.    They told me to never swim alone because you never know how severe a reaction you may have at any time and the way you react could change.I was told also that it is hereditary and both of our sons have some form of this condition (fortunately neither is as severe as I was when younger).I found out an aunt has a form of it.I have had problems with my own sweat and rain causing me to itch and have hives.    When hospitalized the sheets are thin and no padding to protect you from the vinyal cover on the mattress	 so your sweat will break you out in hives.    therefore after this happening several times in the hospital they now tell me to bring my own bedding which includes a mattress pad.As I face getting older and not seeing this condition going away just the severity of the reaction changing (I still itch all the time    just how severe is the change)    of course my mind thinks how in the world if I land in a nursing home is this condition going to be handled?"	0	post_8296668	0.0	"I have it also it is so embarrasing i take allergy medicine with lortadine in it and it seemed to work for a little while but it no longer helps me. Whenever i sweat	 go in any types of water	 or sitting at the beach makes me have the reaction.. The dermatologist also told me that aquagenic urticaria is rare and that there is no cure yet because it is so rare:( i get itchy small bumps (they dont burn) just itch on my back neck and torso area but no where else. I really am getting sick of this because its becoming a huge problem in my life. This all happened when i was 13 after i had an allergic reaction to penacillin. Immediately after i began getting these symptoms. :("	0.7106425166130066	139	0.7826976180076599	124	14	0	124	10.071942446043165
post_8314604	post_12358	"I am 23	 from Australia and sadly suffer and have been diagnosed by a specialist with aquagenic urticaria since the age of 14	 i become rashy	 short of breath	 huge arse whelts (yah not hives)	 and sometimes go into anapylaxis.I reccomend that anyone who thinks they are suffering from this condition to see a specialist about it. purely because it is a very very very rare condition. this is not to say that you dont have it but.......a. people commonly mistake their reaction for either cholenergic urticaria (quite common condition reasonably easily treatable) or they have the shower too hot	 or they are allergic to something in the water like cholrine or a mineral rather than a reaction just from the H the 2 and the O hitting the skin (mistakingly reported	 but aquagenic urticaria is the reaction to pure water rather than specific components like chlorine).b. if you people who think you have it but havent been diagnosed	 actually have it	 then go find out because the more people who have it the more likely a proper research will happen and we may find answers :) at the moment research papers (as in information published in medical journals and not on the internet) havent actually proven that this is a histamine thing	 which is explains (kinda sorta) why sometimes antihistamines dont work on all people with this condition (like me sometimes).i have a question though. i break out in welts	 and my face cracks	 and bleeds. im ok and i deal with that. but i am curious to know if this happens to other people with this condition and how they deal with the constant ""OMG WHAT THE HELL HAPPENED TO YOU"" response.one thing for those who are down. i struggle (as im sure many of you guys do) with convincing people that you actually have this condition as a standard response is often ""how can you be allergic to water	 you need it to live."" the best comeback is ""what do people with asthma struggle with??""p.s i know this is bad grammar	 yes english is my first language and i went to a decent school but my brain isnt working today sorry :("	0	post_8305454	0.0	"I am 63 years old and have had aquagenic uticaria since I was 14.    I still have it today.     Everyone has my sympathy who has this condition. I use atarax just before showering or swimming (fortunately a mild dose of a 25 mg) is all I need to help with the itching.    I have used this since I was 19 years old and have had no side affects from it.    It may make you slightly sleepy.    (It does not stop the itching just helps reduce the time of it and the severity of it)I also find now that I am older that using as hot water as you can stand and then hitting with straight cold for a very very short time after down showering can reduce the itching.    I also use the new microfiber towels and only PAT do not rub dry and that helps reduce the itching.    this is a hereditary problem and as someone above said it is not a true allergery to water.     I was told over and over that it is a physical reaction that when water hits your body something comes to the surface of your skin and when water hits that that is what causes the hives.My mom took me to 5 doctors who all told her the same thing in the early 1960's.    that i had aquagenic uticaria.    They told me to never swim alone because you never know how severe a reaction you may have at any time and the way you react could change.I was told also that it is hereditary and both of our sons have some form of this condition (fortunately neither is as severe as I was when younger).I found out an aunt has a form of it.I have had problems with my own sweat and rain causing me to itch and have hives.    When hospitalized the sheets are thin and no padding to protect you from the vinyal cover on the mattress	 so your sweat will break you out in hives.    therefore after this happening several times in the hospital they now tell me to bring my own bedding which includes a mattress pad.As I face getting older and not seeing this condition going away just the severity of the reaction changing (I still itch all the time    just how severe is the change)    of course my mind thinks how in the world if I land in a nursing home is this condition going to be handled?"	0.6926101446151733	140	0.6955971121788025	125	14	0	125	10.0
post_8339319	post_12358	"I live in the UK and have just returned from a hospital appointment with a dermatologist who my GP reffered me as soon as I explained my symptoms. She told me I have Aquagenic Urticaria and sent me for blood tests to see if there is another underlying problem as apparantly it can just be a symptom of something else. In my case she suspects it is related to my underactive thyroid    but did mention hodgekins lymphoma	 did anyone else have this water reaction as a symptom of anything else? The dermatolgist prescribed me some anti histamines to take 20 mins before I have a bath/shower which she said should relieve most of the itching and hives but if not she also gave me some menthol in aqueous cream which apparantly cools and moisturises. Hopefully these will help as my symptoms have been progressivly getting worse for 8 years now!"	0	post_8314604	0.0	"I am 23	 from Australia and sadly suffer and have been diagnosed by a specialist with aquagenic urticaria since the age of 14	 i become rashy	 short of breath	 huge arse whelts (yah not hives)	 and sometimes go into anapylaxis.I reccomend that anyone who thinks they are suffering from this condition to see a specialist about it. purely because it is a very very very rare condition. this is not to say that you dont have it but.......a. people commonly mistake their reaction for either cholenergic urticaria (quite common condition reasonably easily treatable) or they have the shower too hot	 or they are allergic to something in the water like cholrine or a mineral rather than a reaction just from the H the 2 and the O hitting the skin (mistakingly reported	 but aquagenic urticaria is the reaction to pure water rather than specific components like chlorine).b. if you people who think you have it but havent been diagnosed	 actually have it	 then go find out because the more people who have it the more likely a proper research will happen and we may find answers :) at the moment research papers (as in information published in medical journals and not on the internet) havent actually proven that this is a histamine thing	 which is explains (kinda sorta) why sometimes antihistamines dont work on all people with this condition (like me sometimes).i have a question though. i break out in welts	 and my face cracks	 and bleeds. im ok and i deal with that. but i am curious to know if this happens to other people with this condition and how they deal with the constant ""OMG WHAT THE HELL HAPPENED TO YOU"" response.one thing for those who are down. i struggle (as im sure many of you guys do) with convincing people that you actually have this condition as a standard response is often ""how can you be allergic to water	 you need it to live."" the best comeback is ""what do people with asthma struggle with??""p.s i know this is bad grammar	 yes english is my first language and i went to a decent school but my brain isnt working today sorry :("	0.655148446559906	141	0.6955280900001526	126	14	0	126	9.929078014184398
